profile,context,term,obligation,note
RO-Crate 1.2 context,,http://schema.org/partOfTVSeries,named in context,partOfTVSeries
RO-Crate 1.2 context,,http://schema.org/partOfTrip,named in context,partOfTrip
RO-Crate 1.2 context,,http://schema.org/participant,named in context,participant
RO-Crate 1.2 context,,http://schema.org/partySize,named in context,partySize
RO-Crate 1.2 context,,http://schema.org/passengerPriorityStatus,named in context,passengerPriorityStatus
RO-Crate 1.2 context,,http://schema.org/passengerSequenceNumber,named in context,passengerSequenceNumber
RO-Crate 1.2 context,,http://schema.org/pathophysiology,named in context,pathophysiology
RO-Crate 1.2 context,,http://schema.org/pattern,named in context,pattern
RO-Crate 1.2 context,,http://schema.org/payload,named in context,payload
RO-Crate 1.2 context,,http://schema.org/paymentAccepted,named in context,paymentAccepted
RO-Crate 1.2 context,,http://schema.org/paymentDue,named in context,paymentDue
RO-Crate 1.2 context,,http://schema.org/paymentDueDate,named in context,paymentDueDate
RO-Crate 1.2 context,,http://schema.org/paymentMethod,named in context,paymentMethod
RO-Crate 1.2 context,,http://schema.org/paymentMethodId,named in context,paymentMethodId
RO-Crate 1.2 context,,http://schema.org/paymentStatus,named in context,paymentStatus
RO-Crate 1.2 context,,http://schema.org/paymentUrl,named in context,paymentUrl
RO-Crate 1.2 context,,http://schema.org/penciler,named in context,penciler
RO-Crate 1.2 context,,http://schema.org/percentile10,named in context,percentile10
RO-Crate 1.2 context,,http://schema.org/percentile25,named in context,percentile25
RO-Crate 1.2 context,,http://schema.org/percentile75,named in context,percentile75
RO-Crate 1.2 context,,http://schema.org/percentile90,named in context,percentile90
RO-Crate 1.2 context,,http://schema.org/performTime,named in context,performTime
RO-Crate 1.2 context,,http://schema.org/performer,named in context,performer
RO-Crate 1.2 context,,http://schema.org/performerIn,named in context,performerIn
RO-Crate 1.2 context,,http://schema.org/performers,named in context,performers
RO-Crate 1.2 context,,http://schema.org/permissionType,named in context,permissionType
RO-Crate 1.2 context,,http://schema.org/permissions,named in context,permissions
RO-Crate 1.2 context,,http://schema.org/permitAudience,named in context,permitAudience
RO-Crate 1.2 context,,http://schema.org/permittedUsage,named in context,permittedUsage
RO-Crate 1.2 context,,http://schema.org/petsAllowed,named in context,petsAllowed
RO-Crate 1.2 context,,http://schema.org/phoneticText,named in context,phoneticText
RO-Crate 1.2 context,,http://schema.org/photo,named in context,photo
RO-Crate 1.2 context,,http://schema.org/photos,named in context,photos
RO-Crate 1.2 context,,http://schema.org/physicalRequirement,named in context,physicalRequirement
RO-Crate 1.2 context,,http://schema.org/physiologicalBenefits,named in context,physiologicalBenefits
RO-Crate 1.2 context,,http://schema.org/pickupLocation,named in context,pickupLocation
RO-Crate 1.2 context,,http://schema.org/pickupTime,named in context,pickupTime
RO-Crate 1.2 context,,http://schema.org/playMode,named in context,playMode
RO-Crate 1.2 context,,http://schema.org/playerType,named in context,playerType
RO-Crate 1.2 context,,http://schema.org/playersOnline,named in context,playersOnline
RO-Crate 1.2 context,,http://schema.org/polygon,named in context,polygon
RO-Crate 1.2 context,,http://schema.org/populationType,named in context,populationType
RO-Crate 1.2 context,,http://schema.org/position,named in context,position
RO-Crate 1.2 context,,http://schema.org/positiveNotes,named in context,positiveNotes
RO-Crate 1.2 context,,http://schema.org/possibleComplication,named in context,possibleComplication
RO-Crate 1.2 context,,http://schema.org/possibleTreatment,named in context,possibleTreatment
RO-Crate 1.2 context,,http://schema.org/postOfficeBoxNumber,named in context,postOfficeBoxNumber
RO-Crate 1.2 context,,http://schema.org/postOp,named in context,postOp
RO-Crate 1.2 context,,http://schema.org/postalCode,named in context,postalCode
RO-Crate 1.2 context,,http://schema.org/postalCodeBegin,named in context,postalCodeBegin
RO-Crate 1.2 context,,http://schema.org/postalCodeEnd,named in context,postalCodeEnd
RO-Crate 1.2 context,,http://schema.org/postalCodePrefix,named in context,postalCodePrefix
RO-Crate 1.2 context,,http://schema.org/postalCodeRange,named in context,postalCodeRange
RO-Crate 1.2 context,,http://schema.org/potentialAction,named in context,potentialAction
RO-Crate 1.2 context,,http://schema.org/potentialUse,named in context,potentialUse
RO-Crate 1.2 context,,http://schema.org/preOp,named in context,preOp
RO-Crate 1.2 context,,http://schema.org/predecessorOf,named in context,predecessorOf
RO-Crate 1.2 context,,http://schema.org/pregnancyCategory,named in context,pregnancyCategory
RO-Crate 1.2 context,,http://schema.org/pregnancyWarning,named in context,pregnancyWarning
RO-Crate 1.2 context,,http://schema.org/prepTime,named in context,prepTime
RO-Crate 1.2 context,,http://schema.org/preparation,named in context,preparation
RO-Crate 1.2 context,,http://schema.org/prescribingInfo,named in context,prescribingInfo
RO-Crate 1.2 context,,http://schema.org/prescriptionStatus,named in context,prescriptionStatus
RO-Crate 1.2 context,,http://schema.org/previousItem,named in context,previousItem
RO-Crate 1.2 context,,http://schema.org/previousStartDate,named in context,previousStartDate
RO-Crate 1.2 context,,http://schema.org/price,named in context,price
RO-Crate 1.2 context,,http://schema.org/priceComponent,named in context,priceComponent
RO-Crate 1.2 context,,http://schema.org/priceComponentType,named in context,priceComponentType
RO-Crate 1.2 context,,http://schema.org/priceCurrency,named in context,priceCurrency
RO-Crate 1.2 context,,http://schema.org/priceRange,named in context,priceRange
RO-Crate 1.2 context,,http://schema.org/priceSpecification,named in context,priceSpecification
RO-Crate 1.2 context,,http://schema.org/priceType,named in context,priceType
RO-Crate 1.2 context,,http://schema.org/priceValidUntil,named in context,priceValidUntil
RO-Crate 1.2 context,,http://schema.org/primaryImageOfPage,named in context,primaryImageOfPage
RO-Crate 1.2 context,,http://schema.org/primaryPrevention,named in context,primaryPrevention
RO-Crate 1.2 context,,http://schema.org/printColumn,named in context,printColumn
RO-Crate 1.2 context,,http://schema.org/printEdition,named in context,printEdition
RO-Crate 1.2 context,,http://schema.org/printPage,named in context,printPage
RO-Crate 1.2 context,,http://schema.org/printSection,named in context,printSection
RO-Crate 1.2 context,,http://schema.org/procedure,named in context,procedure
RO-Crate 1.2 context,,http://schema.org/procedureType,named in context,procedureType
RO-Crate 1.2 context,,http://schema.org/processingTime,named in context,processingTime
RO-Crate 1.2 context,,http://schema.org/processorRequirements,named in context,processorRequirements
RO-Crate 1.2 context,,http://schema.org/producer,named in context,producer
RO-Crate 1.2 context,,http://schema.org/produces,named in context,produces
RO-Crate 1.2 context,,http://schema.org/productGroupID,named in context,productGroupID
RO-Crate 1.2 context,,http://schema.org/productID,named in context,productID
RO-Crate 1.2 context,,http://schema.org/productReturnDays,named in context,productReturnDays
RO-Crate 1.2 context,,http://schema.org/productReturnLink,named in context,productReturnLink
RO-Crate 1.2 context,,http://schema.org/productSupported,named in context,productSupported
RO-Crate 1.2 context,,http://schema.org/productionCompany,named in context,productionCompany
RO-Crate 1.2 context,,http://schema.org/productionDate,named in context,productionDate
RO-Crate 1.2 context,,http://schema.org/proficiencyLevel,named in context,proficiencyLevel
RO-Crate 1.2 context,,http://schema.org/programMembershipUsed,named in context,programMembershipUsed
RO-Crate 1.2 context,,http://schema.org/programName,named in context,programName
RO-Crate 1.2 context,,http://schema.org/programPrerequisites,named in context,programPrerequisites
RO-Crate 1.2 context,,http://schema.org/programType,named in context,programType
RO-Crate 1.2 context,,http://schema.org/programmingLanguage,named in context,programmingLanguage
RO-Crate 1.2 context,,http://schema.org/programmingModel,named in context,programmingModel
RO-Crate 1.2 context,,http://schema.org/propertyID,named in context,propertyID
RO-Crate 1.2 context,,http://schema.org/proprietaryName,named in context,proprietaryName
RO-Crate 1.2 context,,http://schema.org/proteinContent,named in context,proteinContent
RO-Crate 1.2 context,,http://schema.org/provider,named in context,provider
RO-Crate 1.2 context,,http://schema.org/providerMobility,named in context,providerMobility
RO-Crate 1.2 context,,http://schema.org/providesBroadcastService,named in context,providesBroadcastService
RO-Crate 1.2 context,,http://schema.org/providesService,named in context,providesService
RO-Crate 1.2 context,,http://schema.org/publicAccess,named in context,publicAccess
RO-Crate 1.2 context,,http://schema.org/publicTransportClosuresInfo,named in context,publicTransportClosuresInfo
RO-Crate 1.2 context,,http://schema.org/publication,named in context,publication
RO-Crate 1.2 context,,http://schema.org/publicationType,named in context,publicationType
RO-Crate 1.2 context,,http://schema.org/publishedBy,named in context,publishedBy
RO-Crate 1.2 context,,http://schema.org/publishedOn,named in context,publishedOn
RO-Crate 1.2 context,,http://schema.org/publisher,named in context,publisher
RO-Crate 1.2 context,,http://schema.org/publisherImprint,named in context,publisherImprint
RO-Crate 1.2 context,,http://schema.org/publishingPrinciples,named in context,publishingPrinciples
RO-Crate 1.2 context,,http://schema.org/purchaseDate,named in context,purchaseDate
RO-Crate 1.2 context,,http://schema.org/qualifications,named in context,qualifications
RO-Crate 1.2 context,,http://schema.org/quarantineGuidelines,named in context,quarantineGuidelines
RO-Crate 1.2 context,,http://schema.org/query,named in context,query
RO-Crate 1.2 context,,http://schema.org/quest,named in context,quest
RO-Crate 1.2 context,,http://schema.org/question,named in context,question
RO-Crate 1.2 context,,http://schema.org/rangeIncludes,named in context,rangeIncludes
RO-Crate 1.2 context,,http://schema.org/ratingCount,named in context,ratingCount
RO-Crate 1.2 context,,http://schema.org/ratingExplanation,named in context,ratingExplanation
RO-Crate 1.2 context,,http://schema.org/ratingValue,named in context,ratingValue
RO-Crate 1.2 context,,http://schema.org/readBy,named in context,readBy
RO-Crate 1.2 context,,http://schema.org/readonlyValue,named in context,readonlyValue
RO-Crate 1.2 context,,http://schema.org/realEstateAgent,named in context,realEstateAgent
RO-Crate 1.2 context,,http://schema.org/recipe,named in context,recipe
RO-Crate 1.2 context,,http://schema.org/recipeCategory,named in context,recipeCategory
RO-Crate 1.2 context,,http://schema.org/recipeCuisine,named in context,recipeCuisine
RO-Crate 1.2 context,,http://schema.org/recipeIngredient,named in context,recipeIngredient
RO-Crate 1.2 context,,http://schema.org/recipeInstructions,named in context,recipeInstructions
RO-Crate 1.2 context,,http://schema.org/recipeYield,named in context,recipeYield
RO-Crate 1.2 context,,http://schema.org/recipient,named in context,recipient
RO-Crate 1.2 context,,http://schema.org/recognizedBy,named in context,recognizedBy
RO-Crate 1.2 context,,http://schema.org/recognizingAuthority,named in context,recognizingAuthority
RO-Crate 1.2 context,,http://schema.org/recommendationStrength,named in context,recommendationStrength
RO-Crate 1.2 context,,http://schema.org/recommendedIntake,named in context,recommendedIntake
RO-Crate 1.2 context,,http://schema.org/recordLabel,named in context,recordLabel
RO-Crate 1.2 context,,http://schema.org/recordedAs,named in context,recordedAs
RO-Crate 1.2 context,,http://schema.org/recordedAt,named in context,recordedAt
RO-Crate 1.2 context,,http://schema.org/recordedIn,named in context,recordedIn
RO-Crate 1.2 context,,http://schema.org/recordingOf,named in context,recordingOf
RO-Crate 1.2 context,,http://schema.org/recourseLoan,named in context,recourseLoan
RO-Crate 1.2 context,,http://schema.org/referenceQuantity,named in context,referenceQuantity
RO-Crate 1.2 context,,http://schema.org/referencesOrder,named in context,referencesOrder
RO-Crate 1.2 context,,http://schema.org/refundType,named in context,refundType
RO-Crate 1.2 context,,http://schema.org/regionDrained,named in context,regionDrained
RO-Crate 1.2 context,,http://schema.org/regionsAllowed,named in context,regionsAllowed
RO-Crate 1.2 context,,http://schema.org/relatedAnatomy,named in context,relatedAnatomy
RO-Crate 1.2 context,,http://schema.org/relatedCondition,named in context,relatedCondition
RO-Crate 1.2 context,,http://schema.org/relatedDrug,named in context,relatedDrug
RO-Crate 1.2 context,,http://schema.org/relatedLink,named in context,relatedLink
RO-Crate 1.2 context,,http://schema.org/relatedStructure,named in context,relatedStructure
RO-Crate 1.2 context,,http://schema.org/relatedTherapy,named in context,relatedTherapy
RO-Crate 1.2 context,,http://schema.org/relatedTo,named in context,relatedTo
RO-Crate 1.2 context,,http://schema.org/releaseDate,named in context,releaseDate
RO-Crate 1.2 context,,http://schema.org/releaseNotes,named in context,releaseNotes
RO-Crate 1.2 context,,http://schema.org/releaseOf,named in context,releaseOf
RO-Crate 1.2 context,,http://schema.org/releasedEvent,named in context,releasedEvent
RO-Crate 1.2 context,,http://schema.org/relevantOccupation,named in context,relevantOccupation
RO-Crate 1.2 context,,http://schema.org/relevantSpecialty,named in context,relevantSpecialty
RO-Crate 1.2 context,,http://schema.org/remainingAttendeeCapacity,named in context,remainingAttendeeCapacity
RO-Crate 1.2 context,,http://schema.org/renegotiableLoan,named in context,renegotiableLoan
RO-Crate 1.2 context,,http://schema.org/repeatCount,named in context,repeatCount
RO-Crate 1.2 context,,http://schema.org/repeatFrequency,named in context,repeatFrequency
RO-Crate 1.2 context,,http://schema.org/repetitions,named in context,repetitions
RO-Crate 1.2 context,,http://schema.org/replacee,named in context,replacee
RO-Crate 1.2 context,,http://schema.org/replacer,named in context,replacer
RO-Crate 1.2 context,,http://schema.org/replyToUrl,named in context,replyToUrl
RO-Crate 1.2 context,,http://schema.org/reportNumber,named in context,reportNumber
RO-Crate 1.2 context,,http://schema.org/representativeOfPage,named in context,representativeOfPage
RO-Crate 1.2 context,,http://schema.org/requiredCollateral,named in context,requiredCollateral
RO-Crate 1.2 context,,http://schema.org/requiredGender,named in context,requiredGender
RO-Crate 1.2 context,,http://schema.org/requiredMaxAge,named in context,requiredMaxAge
RO-Crate 1.2 context,,http://schema.org/requiredMinAge,named in context,requiredMinAge
RO-Crate 1.2 context,,http://schema.org/requiredQuantity,named in context,requiredQuantity
RO-Crate 1.2 context,,http://schema.org/requirements,named in context,requirements
RO-Crate 1.2 context,,http://schema.org/requiresSubscription,named in context,requiresSubscription
RO-Crate 1.2 context,,http://schema.org/reservationFor,named in context,reservationFor
RO-Crate 1.2 context,,http://schema.org/reservationId,named in context,reservationId
RO-Crate 1.2 context,,http://schema.org/reservationStatus,named in context,reservationStatus
RO-Crate 1.2 context,,http://schema.org/reservedTicket,named in context,reservedTicket
RO-Crate 1.2 context,,http://schema.org/responsibilities,named in context,responsibilities
RO-Crate 1.2 context,,http://schema.org/restPeriods,named in context,restPeriods
RO-Crate 1.2 context,,http://schema.org/restockingFee,named in context,restockingFee
RO-Crate 1.2 context,,http://schema.org/result,named in context,result
RO-Crate 1.2 context,,http://schema.org/resultComment,named in context,resultComment
RO-Crate 1.2 context,,http://schema.org/resultReview,named in context,resultReview
RO-Crate 1.2 context,,http://schema.org/returnFees,named in context,returnFees
RO-Crate 1.2 context,,http://schema.org/returnLabelSource,named in context,returnLabelSource
RO-Crate 1.2 context,,http://schema.org/returnMethod,named in context,returnMethod
RO-Crate 1.2 context,,http://schema.org/returnPolicyCategory,named in context,returnPolicyCategory
RO-Crate 1.2 context,,http://schema.org/returnPolicyCountry,named in context,returnPolicyCountry
RO-Crate 1.2 context,,http://schema.org/returnPolicySeasonalOverride,named in context,returnPolicySeasonalOverride
RO-Crate 1.2 context,,http://schema.org/returnShippingFeesAmount,named in context,returnShippingFeesAmount
RO-Crate 1.2 context,,http://schema.org/review,named in context,review
RO-Crate 1.2 context,,http://schema.org/reviewAspect,named in context,reviewAspect
RO-Crate 1.2 context,,http://schema.org/reviewBody,named in context,reviewBody
RO-Crate 1.2 context,,http://schema.org/reviewCount,named in context,reviewCount
RO-Crate 1.2 context,,http://schema.org/reviewRating,named in context,reviewRating
RO-Crate 1.2 context,,http://schema.org/reviewedBy,named in context,reviewedBy
RO-Crate 1.2 context,,http://schema.org/reviews,named in context,reviews
RO-Crate 1.2 context,,http://schema.org/riskFactor,named in context,riskFactor
RO-Crate 1.2 context,,http://schema.org/risks,named in context,risks
RO-Crate 1.2 context,,http://schema.org/roleName,named in context,roleName
RO-Crate 1.2 context,,http://schema.org/roofLoad,named in context,roofLoad
RO-Crate 1.2 context,,http://schema.org/rsvpResponse,named in context,rsvpResponse
RO-Crate 1.2 context,,http://schema.org/runsTo,named in context,runsTo
RO-Crate 1.2 context,,http://schema.org/runtime,named in context,runtime
RO-Crate 1.2 context,,http://schema.org/runtimePlatform,named in context,runtimePlatform
RO-Crate 1.2 context,,http://schema.org/rxcui,named in context,rxcui
RO-Crate 1.2 context,,http://schema.org/safetyConsideration,named in context,safetyConsideration
RO-Crate 1.2 context,,http://schema.org/salaryCurrency,named in context,salaryCurrency
RO-Crate 1.2 context,,http://schema.org/salaryUponCompletion,named in context,salaryUponCompletion
RO-Crate 1.2 context,,http://schema.org/sameAs,named in context,sameAs
RO-Crate 1.2 context,,http://schema.org/sampleType,named in context,sampleType
RO-Crate 1.2 context,,http://schema.org/saturatedFatContent,named in context,saturatedFatContent
RO-Crate 1.2 context,,http://schema.org/scheduleTimezone,named in context,scheduleTimezone
RO-Crate 1.2 context,,http://schema.org/scheduledPaymentDate,named in context,scheduledPaymentDate
RO-Crate 1.2 context,,http://schema.org/scheduledTime,named in context,scheduledTime
RO-Crate 1.2 context,,http://schema.org/schemaVersion,named in context,schemaVersion
RO-Crate 1.2 context,,http://schema.org/schoolClosuresInfo,named in context,schoolClosuresInfo
RO-Crate 1.2 context,,http://schema.org/screenCount,named in context,screenCount
RO-Crate 1.2 context,,http://schema.org/screenshot,named in context,screenshot
RO-Crate 1.2 context,,http://schema.org/sdDatePublished,named in context,sdDatePublished
RO-Crate 1.2 context,,http://schema.org/sdLicense,named in context,sdLicense
RO-Crate 1.2 context,,http://schema.org/sdPublisher,named in context,sdPublisher
RO-Crate 1.2 context,,http://schema.org/season,named in context,season
RO-Crate 1.2 context,,http://schema.org/seasonNumber,named in context,seasonNumber
RO-Crate 1.2 context,,http://schema.org/seasons,named in context,seasons
RO-Crate 1.2 context,,http://schema.org/seatNumber,named in context,seatNumber
RO-Crate 1.2 context,,http://schema.org/seatRow,named in context,seatRow
RO-Crate 1.2 context,,http://schema.org/seatSection,named in context,seatSection
RO-Crate 1.2 context,,http://schema.org/seatingCapacity,named in context,seatingCapacity
RO-Crate 1.2 context,,http://schema.org/seatingType,named in context,seatingType
RO-Crate 1.2 context,,http://schema.org/secondaryPrevention,named in context,secondaryPrevention
RO-Crate 1.2 context,,http://schema.org/securityClearanceRequirement,named in context,securityClearanceRequirement
RO-Crate 1.2 context,,http://schema.org/securityScreening,named in context,securityScreening
RO-Crate 1.2 context,,http://schema.org/seeks,named in context,seeks
RO-Crate 1.2 context,,http://schema.org/seller,named in context,seller
RO-Crate 1.2 context,,http://schema.org/sender,named in context,sender
RO-Crate 1.2 context,,http://schema.org/sensoryRequirement,named in context,sensoryRequirement
RO-Crate 1.2 context,,http://schema.org/sensoryUnit,named in context,sensoryUnit
RO-Crate 1.2 context,,http://schema.org/serialNumber,named in context,serialNumber
RO-Crate 1.2 context,,http://schema.org/seriousAdverseOutcome,named in context,seriousAdverseOutcome
RO-Crate 1.2 context,,http://schema.org/serverStatus,named in context,serverStatus
RO-Crate 1.2 context,,http://schema.org/servesCuisine,named in context,servesCuisine
RO-Crate 1.2 context,,http://schema.org/serviceArea,named in context,serviceArea
RO-Crate 1.2 context,,http://schema.org/serviceAudience,named in context,serviceAudience
RO-Crate 1.2 context,,http://schema.org/serviceLocation,named in context,serviceLocation
RO-Crate 1.2 context,,http://schema.org/serviceOperator,named in context,serviceOperator
RO-Crate 1.2 context,,http://schema.org/serviceOutput,named in context,serviceOutput
RO-Crate 1.2 context,,http://schema.org/servicePhone,named in context,servicePhone
RO-Crate 1.2 context,,http://schema.org/servicePostalAddress,named in context,servicePostalAddress
RO-Crate 1.2 context,,http://schema.org/serviceSmsNumber,named in context,serviceSmsNumber
RO-Crate 1.2 context,,http://schema.org/serviceType,named in context,serviceType
RO-Crate 1.2 context,,http://schema.org/serviceUrl,named in context,serviceUrl
RO-Crate 1.2 context,,http://schema.org/servingSize,named in context,servingSize
RO-Crate 1.2 context,,http://schema.org/sha256,named in context,sha256
RO-Crate 1.2 context,,http://schema.org/sharedContent,named in context,sharedContent
RO-Crate 1.2 context,,http://schema.org/shippingDestination,named in context,shippingDestination
RO-Crate 1.2 context,,http://schema.org/shippingDetails,named in context,shippingDetails
RO-Crate 1.2 context,,http://schema.org/shippingLabel,named in context,shippingLabel
RO-Crate 1.2 context,,http://schema.org/shippingOrigin,named in context,shippingOrigin
RO-Crate 1.2 context,,http://schema.org/shippingRate,named in context,shippingRate
RO-Crate 1.2 context,,http://schema.org/shippingSettingsLink,named in context,shippingSettingsLink
RO-Crate 1.2 context,,http://schema.org/sibling,named in context,sibling
RO-Crate 1.2 context,,http://schema.org/siblings,named in context,siblings
RO-Crate 1.2 context,,http://schema.org/signDetected,named in context,signDetected
RO-Crate 1.2 context,,http://schema.org/signOrSymptom,named in context,signOrSymptom
RO-Crate 1.2 context,,http://schema.org/significance,named in context,significance
RO-Crate 1.2 context,,http://schema.org/significantLink,named in context,significantLink
RO-Crate 1.2 context,,http://schema.org/significantLinks,named in context,significantLinks
RO-Crate 1.2 context,,http://schema.org/size,named in context,size
RO-Crate 1.2 context,,http://schema.org/sizeGroup,named in context,sizeGroup
RO-Crate 1.2 context,,http://schema.org/sizeSystem,named in context,sizeSystem
RO-Crate 1.2 context,,http://schema.org/skills,named in context,skills
RO-Crate 1.2 context,,http://schema.org/sku,named in context,sku
RO-Crate 1.2 context,,http://schema.org/slogan,named in context,slogan
RO-Crate 1.2 context,,http://schema.org/smiles,named in context,smiles
RO-Crate 1.2 context,,http://schema.org/smokingAllowed,named in context,smokingAllowed
RO-Crate 1.2 context,,http://schema.org/sodiumContent,named in context,sodiumContent
RO-Crate 1.2 context,,http://schema.org/softwareAddOn,named in context,softwareAddOn
RO-Crate 1.2 context,,http://schema.org/softwareHelp,named in context,softwareHelp
RO-Crate 1.2 context,,http://schema.org/softwareRequirements,named in context,softwareRequirements
RO-Crate 1.2 context,,http://schema.org/softwareVersion,named in context,softwareVersion
RO-Crate 1.2 context,,http://schema.org/sourceOrganization,named in context,sourceOrganization
RO-Crate 1.2 context,,http://schema.org/sourcedFrom,named in context,sourcedFrom
RO-Crate 1.2 context,,http://schema.org/spatial,named in context,spatial
RO-Crate 1.2 context,,http://schema.org/spatialCoverage,named in context,spatialCoverage
RO-Crate 1.2 context,,http://schema.org/speakable,named in context,speakable
RO-Crate 1.2 context,,http://schema.org/specialCommitments,named in context,specialCommitments
RO-Crate 1.2 context,,http://schema.org/specialOpeningHoursSpecification,named in context,specialOpeningHoursSpecification
RO-Crate 1.2 context,,http://schema.org/specialty,named in context,specialty
RO-Crate 1.2 context,,http://schema.org/speechToTextMarkup,named in context,speechToTextMarkup
RO-Crate 1.2 context,,http://schema.org/speed,named in context,speed
RO-Crate 1.2 context,,http://schema.org/spokenByCharacter,named in context,spokenByCharacter
RO-Crate 1.2 context,,http://schema.org/sponsor,named in context,sponsor
RO-Crate 1.2 context,,http://schema.org/sport,named in context,sport
RO-Crate 1.2 context,,http://schema.org/sportsActivityLocation,named in context,sportsActivityLocation
RO-Crate 1.2 context,,http://schema.org/sportsEvent,named in context,sportsEvent
RO-Crate 1.2 context,,http://schema.org/sportsTeam,named in context,sportsTeam
RO-Crate 1.2 context,,http://schema.org/spouse,named in context,spouse
RO-Crate 1.2 context,,http://schema.org/stage,named in context,stage
RO-Crate 1.2 context,,http://schema.org/stageAsNumber,named in context,stageAsNumber
RO-Crate 1.2 context,,http://schema.org/starRating,named in context,starRating
RO-Crate 1.2 context,,http://schema.org/startDate,named in context,startDate
RO-Crate 1.2 context,,http://schema.org/startOffset,named in context,startOffset
RO-Crate 1.2 context,,http://schema.org/startTime,named in context,startTime
RO-Crate 1.2 context,,http://schema.org/statType,named in context,statType
RO-Crate 1.2 context,,http://schema.org/status,named in context,status
RO-Crate 1.2 context,,http://schema.org/steeringPosition,named in context,steeringPosition
RO-Crate 1.2 context,,http://schema.org/step,named in context,step
RO-Crate 1.2 context,,http://schema.org/stepValue,named in context,stepValue
RO-Crate 1.2 context,,http://schema.org/steps,named in context,steps
RO-Crate 1.2 context,,http://schema.org/storageRequirements,named in context,storageRequirements
RO-Crate 1.2 context,,http://schema.org/streetAddress,named in context,streetAddress
RO-Crate 1.2 context,,http://schema.org/strengthUnit,named in context,strengthUnit
RO-Crate 1.2 context,,http://schema.org/strengthValue,named in context,strengthValue
RO-Crate 1.2 context,,http://schema.org/structuralClass,named in context,structuralClass
RO-Crate 1.2 context,,http://schema.org/study,named in context,study
RO-Crate 1.2 context,,http://schema.org/studyDesign,named in context,studyDesign
RO-Crate 1.2 context,,http://schema.org/studyLocation,named in context,studyLocation
RO-Crate 1.2 context,,http://schema.org/studySubject,named in context,studySubject
RO-Crate 1.2 context,,http://schema.org/stupidProperty,named in context,stupidProperty
RO-Crate 1.2 context,,http://schema.org/subEvent,named in context,subEvent
RO-Crate 1.2 context,,http://schema.org/subEvents,named in context,subEvents
RO-Crate 1.2 context,,http://schema.org/subOrganization,named in context,subOrganization
RO-Crate 1.2 context,,http://schema.org/subReservation,named in context,subReservation
RO-Crate 1.2 context,,http://schema.org/subStageSuffix,named in context,subStageSuffix
RO-Crate 1.2 context,,http://schema.org/subStructure,named in context,subStructure
RO-Crate 1.2 context,,http://schema.org/subTest,named in context,subTest
RO-Crate 1.2 context,,http://schema.org/subTrip,named in context,subTrip
RO-Crate 1.2 context,,http://schema.org/subjectOf,named in context,subjectOf
RO-Crate 1.2 context,,http://schema.org/subtitleLanguage,named in context,subtitleLanguage
RO-Crate 1.2 context,,http://schema.org/successorOf,named in context,successorOf
RO-Crate 1.2 context,,http://schema.org/sugarContent,named in context,sugarContent
RO-Crate 1.2 context,,http://schema.org/suggestedAge,named in context,suggestedAge
RO-Crate 1.2 context,,http://schema.org/suggestedAnswer,named in context,suggestedAnswer
RO-Crate 1.2 context,,http://schema.org/suggestedGender,named in context,suggestedGender
RO-Crate 1.2 context,,http://schema.org/suggestedMaxAge,named in context,suggestedMaxAge
RO-Crate 1.2 context,,http://schema.org/suggestedMeasurement,named in context,suggestedMeasurement
RO-Crate 1.2 context,,http://schema.org/suggestedMinAge,named in context,suggestedMinAge
RO-Crate 1.2 context,,http://schema.org/suitableForDiet,named in context,suitableForDiet
RO-Crate 1.2 context,,http://schema.org/superEvent,named in context,superEvent
RO-Crate 1.2 context,,http://schema.org/supersededBy,named in context,supersededBy
RO-Crate 1.2 context,,http://schema.org/supply,named in context,supply
RO-Crate 1.2 context,,http://schema.org/supplyTo,named in context,supplyTo
RO-Crate 1.2 context,,http://schema.org/supportingData,named in context,supportingData
RO-Crate 1.2 context,,http://schema.org/surface,named in context,surface
RO-Crate 1.2 context,,http://schema.org/syllabusSections,named in context,syllabusSections
RO-Crate 1.2 context,,http://schema.org/target,named in context,target
RO-Crate 1.2 context,,http://schema.org/targetCollection,named in context,targetCollection
RO-Crate 1.2 context,,http://schema.org/targetDescription,named in context,targetDescription
RO-Crate 1.2 context,,http://schema.org/targetName,named in context,targetName
RO-Crate 1.2 context,,http://schema.org/targetPlatform,named in context,targetPlatform
RO-Crate 1.2 context,,http://schema.org/targetPopulation,named in context,targetPopulation
RO-Crate 1.2 context,,http://schema.org/targetProduct,named in context,targetProduct
RO-Crate 1.2 context,,http://schema.org/targetUrl,named in context,targetUrl
RO-Crate 1.2 context,,http://schema.org/taxID,named in context,taxID
RO-Crate 1.2 context,,http://schema.org/taxonRank,named in context,taxonRank
RO-Crate 1.2 context,,http://schema.org/taxonomicRange,named in context,taxonomicRange
RO-Crate 1.2 context,,http://schema.org/teaches,named in context,teaches
RO-Crate 1.2 context,,http://schema.org/telephone,named in context,telephone
RO-Crate 1.2 context,,http://schema.org/temporal,named in context,temporal
RO-Crate 1.2 context,,http://schema.org/temporalCoverage,named in context,temporalCoverage
RO-Crate 1.2 context,,http://schema.org/termCode,named in context,termCode
RO-Crate 1.2 context,,http://schema.org/termDuration,named in context,termDuration
RO-Crate 1.2 context,,http://schema.org/termsOfService,named in context,termsOfService
RO-Crate 1.2 context,,http://schema.org/termsPerYear,named in context,termsPerYear
RO-Crate 1.2 context,,http://schema.org/text,named in context,text
